GeneID,0h,1.5h,3h,6h,9h,12h
ATP2A2,0.791295938,0.799538252,0.884654803,0.792222275,0.827230348,0.418394471
C2orf29,0.791211745,1.273313218,1.175574324,1.187542371,1.046019064,1.379354424
TP53BP2,0.791044434,0.466524717,0.453993763,0.585352785,0.485020555,0.984461354
ATAD1,0.791021025,0.712867272,0.666752429,0.943854825,0.95509376,0.882783399
CCDC137,0.790802278,1.151565383,1.162210628,0.590837124,1.313356751,0.833259888
NAT1,0.790642842,2.433614687,0.651504452,0.715182767,0.875190874,0.988954144
FAF2,0.790109493,0.53825651,0.496407866,0.579258641,0.609585683,0.554708221
LAX1,0.790099932,0.656655444,0.824281849,0.931633063,0.88507981,1.449597755
POU2AF1,0.790009664,0.867653031,0.747401665,0.868777673,0.55733779,0.729904141
RAB10,0.789896772,0.709507963,0.799713996,0.679174063,0.629014039,0.6336771
SUCLA2,0.78957667,0.779377238,0.627374658,1.07370558,0.98129533,1.152900641
TSNAX,0.789344578,0.443295286,0.569031793,0.923146696,0.986309898,1.199525616
FBXO21,0.788966041,0.910898834,0.843044063,0.651897849,0.682720747,1.469591572
SUCLG1,0.788749123,0.972436896,0.759812232,0.926131268,1.013300447,0.673204404
ARCN1,0.788116827,0.584480164,0.764636552,1.027245922,1.311419315,1.292918405
DHX38,0.788038465,1.132881647,1.006414481,0.722753653,0.656314649,0.629368901
UFL1,0.787930762,0.575019274,0.566973811,0.772953068,0.985741477,1.510338657
BCL10,0.787731202,0.508689631,0.438284813,1.057263204,0.99579671,1.29105541
UBA3,0.787408184,0.61990016,0.771937279,0.6879696,0.685060759,0.610533926
TRAP1,0.786844376,0.712046351,0.755535002,0.870957052,0.825785653,1.932478398
AFG3L2,0.786631605,0.911287439,1.045672421,0.672658386,0.85341068,0.551086059
SLC4A2,0.786620352,1.17953447,1.226061917,0.70217094,0.78407421,0.722486612
YARS,0.786413355,0.966784905,0.901064546,0.787236424,1.066166872,0.735674742
GALK2,0.786175934,0.380266244,0.469268388,0.52778762,0.297385639,0.750131135
VPS33B,0.786053929,0.997033588,0.845404587,0.874570671,0.560452531,0.796684771
MED17,0.785348469,0.712967699,0.691474051,0.82837775,0.745735003,0.733074953
GBE1,0.784736528,0.49727967,0.485890926,0.339185944,0.389821967,0.461031814
PPAT,0.784142614,0.545387421,0.900307334,1.027535145,0.832098578,2.264280733
RAB18,0.78381157,1.035931849,0.837770085,0.852264941,0.952649548,0.716625346
ADD1,0.783577231,0.868579784,0.947912601,0.712040069,0.818807478,0.655025727
WDR91,0.782853258,0.48068346,0.55867796,0.574543201,0.740486165,1.790350763
ACP6,0.782843735,1.03213389,0.885614799,1.020718747,0.759656855,0.608306106
TRIB1,0.782569088,0.879347994,1.011477989,0.819729672,0.90530141,0.89588253
LRPPRC,0.781842194,0.55834297,0.586877004,0.821088989,0.733563256,0.864851172
CXXC1,0.78181841,1.172021716,0.645635043,0.631488014,0.691906604,0.454731164
RRNAD1,0.781585036,1.002715383,0.945623714,0.662595799,0.558402095,0.367913682
PPHLN1,0.781386923,0.800464323,0.720947756,0.645425288,0.510110662,0.764287782
RPS8,0.78136008,0.667440155,0.58946185,0.806322439,0.866583564,0.613808786
INSIG1,0.78129631,0.724835778,0.936245354,0.74438299,0.806311622,0.947013874
SNX8,0.781283714,0.869573451,1.124277595,0.704866663,0.951698375,0.775499257
EHD4,0.780968681,0.621937194,0.792823433,0.772732366,0.69074882,0.416723822
UBXN6,0.780681637,0.770359025,0.893432159,0.762351015,0.8837766,0.584763541
RAPH1,0.780455998,0.573738925,0.402673116,0.449817436,0.32537845,0.696826711
IKZF5,0.780404633,0.865425751,1.085840754,0.659090001,0.464238867,0.679343604
TMEM175,0.779860154,1.03398148,1.14905751,0.528944534,0.655010932,1.216612213
C7orf42,0.779825242,1.207274749,1.06185397,0.665815409,0.753783522,0.467410594
FAM69A,0.779535472,1.093293792,0.539214436,0.634738918,0.455299222,0.428181748
C8orf33,0.779180496,1.23481638,1.0991533,0.865133167,1.032833951,2.597079578
DPF2,0.779034276,0.891796541,1.058543081,1.310739777,1.012050765,0.525434384
STT3B,0.778544493,0.603672736,0.60035087,1.056640844,1.020723669,1.261314398
NIPSNAP1,0.778539295,1.402334658,1.144140928,0.875884389,1.212647929,1.786377041
C11orf46,0.778433914,0.401975994,0.449195175,0.78846886,0.791673044,0.538457004
EXOSC10,0.77822099,0.579604075,0.672878231,1.018361849,1.232017222,0.921708895
ORMDL3,0.777812938,0.610756724,0.875332125,0.968434678,1.508193704,1.807866379
POP1,0.777415973,0.971419089,0.3379562,0.67580264,0.702198684,0.704889169
C1D,0.777382363,1.050525931,0.686876538,1.034473308,0.872417685,4.280042852
PRKD2,0.777298775,0.731324243,0.615207226,0.684345064,0.757966851,0.671033904
ACO2,0.777203066,0.955424594,0.909365679,1.178323707,0.959560937,0.701918339
TIMMDC1,0.776949757,1.361877942,1.054593538,0.879864038,1.012945381,1.589878844
ASCC2,0.776881243,0.812791924,0.595084661,0.635802578,0.789870687,0.913745218
CRCP,0.776779149,0.864352796,1.012236784,0.70768396,0.623261866,0.455721797
C3orf75,0.776761925,1.300714206,1.455204617,1.312472124,0.976579378,2.040055679
SNAP29,0.776144836,0.966366496,0.856339283,0.778955657,1.002155714,1.210199492
DHDDS,0.776091134,0.845590933,0.731465947,0.732328309,0.49497205,0.683536474
SYT11,0.775496428,1.520641648,0.898626831,0.811034467,1.637291478,1.833781282
MNAT1,0.775496428,0.486936357,0.687041059,0.361052235,0.276772496,0.341734716
LUC7L2,0.775325162,0.929246369,1.192808429,0.758456963,0.470212223,0.438538202
UBAP2L,0.775266719,0.768820973,0.749041053,0.816598174,0.771761175,0.674508417
CPT1A,0.775104605,0.614061103,0.89354793,0.691536469,0.650685389,0.468125629
ARMC6,0.775074962,0.771466589,1.352636678,1.177046135,1.483901864,1.261656578
CHIC2,0.775063673,1.233210997,0.849533684,0.754516971,0.577256719,0.449264739
ATF7IP,0.774858684,0.534083236,0.677381965,0.696961843,0.463121273,0.975318347
NPLOC4,0.774407247,0.841069908,0.545083406,0.752493272,0.889423718,0.52015329
TAF10,0.774269376,1.616872903,1.533801674,0.932731344,1.283368772,0.800206936
DDX5,0.773981946,0.713219648,0.852672374,0.829869192,0.770889011,0.791746856
LPXN,0.77396796,0.82470154,0.640776334,0.753470653,1.010037738,0.953892197
SEC24C,0.773725627,0.657639728,0.973736392,0.870250008,0.732018757,0.790514494
OAZ1,0.773628941,1.149978292,1.161815989,1.240579155,1.514886205,1.065382492
ETF1,0.773583915,0.851013926,0.706969716,0.808122717,0.879599111,0.634433022
GZF1,0.773470877,0.567372688,0.540150375,0.612069671,0.852750082,0.924623138
FBXO32,0.773219785,1.146703435,1.099082714,0.674935513,0.66770643,0.911808497
TOP1MT,0.773081626,0.382016588,0.629787637,0.758357281,0.939170087,0.604583302
DAP3,0.773003953,0.710024567,0.420915798,0.734511622,0.635184554,0.562511784
FAM82A2,0.772668626,1.058956063,1.155894996,0.790536503,1.045129592,1.231337502
RPAP3,0.771971444,0.551899789,0.273532404,1.09926081,0.902225996,0.837293755
ARFIP2,0.77176808,1.033859819,0.846763887,0.923139473,1.069003232,1.63277932
GTF3C4,0.771525513,0.958085925,0.877421083,0.771202874,1.090947369,1.517323617
FAM120AOS,0.771168881,1.125095413,0.708018971,0.406797761,0.400296096,0.771520483
SRRM1,0.770910947,0.634385192,0.983727238,0.895703912,0.601364522,0.581191687
EIF2A,0.770880377,0.291759475,0.592799987,0.67879706,0.594742429,1.323119479
SH3GLB2,0.770487522,0.954222872,1.030992563,0.682520389,0.737353921,0.422747969
PLEKHO2,0.770229899,1.027822271,1.118654623,0.571336022,0.474203742,0.810509899
INPP5K,0.770162571,1.726658133,0.613680142,0.943936078,1.004885185,0.773782657
NUP214,0.770124915,0.791483004,0.764520531,0.631907741,0.562395994,0.205126478
QARS,0.770004431,0.870151297,0.92750387,0.712978321,0.661082412,0.354901366
ARHGEF1,0.769912496,1.095401867,0.842608661,0.668930138,0.863942864,0.538646135
ZNF187,0.769794248,0.557074697,0.579728538,0.565309908,0.392781235,0.586075651
UAP1,0.769361171,0.616363587,0.763553977,0.904342537,0.334569494,0.545704644
CORO7-PAM16,0.769210712,1.182659191,1.549432393,1.021869552,0.774160222,0.530264712
HAUS3,0.769174446,0.706981524,0.837560278,0.64942292,0.974809571,0.880798677
NPC1,0.769154751,0.86080387,0.946150365,0.865194013,1.282641548,0.396106302
VRK3,0.768643981,0.643432179,0.367784772,0.669345655,0.67202781,0.670940006
PANK4,0.768464725,0.607653958,0.761650888,0.55903549,0.815965929,0.819024853
MTPN,0.768391725,0.644878543,0.951490381,0.731564792,0.810549863,1.038634439
RRP1B,0.768292797,0.82396659,0.85696893,0.745157004,0.819317592,0.37282637
STARD7,0.768015611,0.918893587,1.152679764,0.769015009,0.882712736,0.928322178
WDR36,0.76797886,0.532076428,0.651504452,0.92346993,0.860216795,1.694699245
RAB11FIP5,0.767643985,1.269573844,0.991681131,0.426489225,0.953668424,1.368154903
ODF2,0.767479077,0.961279305,0.503772418,0.703642405,0.832848945,0.521038563
KLHDC2,0.767359376,0.676316982,1.166212652,0.986128265,2.273900551,1.985421709
SLC25A17,0.766811994,0.712708706,0.50691924,0.702966637,0.396219343,0.611902713
TRIB3,0.766302398,0.756186559,0.759071347,0.679905675,0.978259514,0.256667532
PPP1R15A,0.766238394,1.736421845,0.885887152,0.997269394,0.891555109,0.521720398
MXI1,0.765680017,0.339836983,0.630745732,0.599808014,0.287231922,0.762926548
ZNF259,0.765490022,0.933778919,0.982251176,0.831044419,0.986702409,0.53056174
POLR2D,0.765401699,0.679899189,0.737077333,0.732010596,0.68779429,0.966641767
TRAPPC2,0.765338353,0.546630635,0.341051744,0.705061576,0.888745051,0.640147026
AZI1,0.76516707,0.498439608,0.481374747,1.0431151,0.860694958,0.780372469
CASP3,0.765042432,0.59794009,0.792827162,0.868103315,1.019260266,1.326605574
ARMC10,0.764810453,0.552195953,0.777965174,0.856295818,0.608697672,1.105899271
FAM111B,0.764485322,0.451792689,0.506848379,1.087428965,0.715895689,1.796862105
TRMT61B,0.764379793,0.99255048,0.642328333,1.100072104,0.657257969,0.502237923
SMPD1,0.764257349,1.109581482,0.862285304,1.005450602,1.483735339,1.973858558
ANP32A,0.764020253,0.73977613,0.904361076,0.883094179,0.475200597,0.639463108
HP1BP3,0.763817265,0.713306455,0.582316343,0.383303078,0.38549186,0.312869678
ABCE1,0.763632714,0.474568247,0.715788151,0.935197361,1.068506127,1.238451109
LSM14A,0.763379296,0.689785006,0.674901021,0.690487408,0.468300396,0.443495568
ATP2B4,0.762862452,0.526937596,0.584136845,0.440415858,0.488974527,0.660177169
ETS1,0.762808332,0.552957834,0.700001272,0.898631934,0.673223749,0.425447509
SENP3,0.762447209,1.472633122,0.972798681,0.793281993,0.808169163,0.788329208
TSPAN3,0.762360098,0.600812768,0.763542883,1.104711114,1.424058931,2.796197774
OSBPL1A,0.761967084,1.021249118,0.836321088,0.337085906,0.458357164,0.442751699
CAMTA1,0.761843322,0.62617511,1.114415511,0.842893975,0.540060162,0.822208205
RAB4B,0.761648277,0.834066457,1.280628981,0.786911391,1.862230909,1.387484713
RASSF1,0.761499052,1.293114067,0.854473147,0.841291799,0.841267198,0.645527705
TCTA,0.76132167,1.201662422,0.79202502,0.674398651,0.691549688,1.42334486
SESN3,0.760761996,1.110387054,0.745997465,0.343945778,0.479320109,0.654513678
SUN2,0.760312702,1.100805652,1.100000047,1.013584892,1.152582814,0.39956782
DDX18,0.7598215,0.458097717,0.548271982,1.012182794,1.029866036,1.455947614
CS,0.75976823,0.58438537,0.677848794,0.879096296,1.036226731,0.679517571
RCSD1,0.759549297,0.907856289,1.036707688,0.619558871,0.597779546,0.358971336
PCNP,0.758559841,0.715526093,0.829480329,0.572157563,0.608572193,0.878819458
CHPF,0.758294654,0.984151674,1.375352875,0.973601664,1.763981007,1.094862574
HERPUD2,0.757709813,0.699226941,1.209523798,0.82017994,0.503010511,1.571027494
RPS10-NUDT3,0.757602998,1.208233787,0.752097891,0.642965041,0.618255098,0.380521636
FAM136A,0.757545122,1.079041138,0.903093045,0.646841114,1.054768559,0.64992705
TMEM106C,0.757289976,0.810003827,0.605012405,0.907349818,1.317939155,2.981171475
SYCP3,0.757083803,0.345090593,0.885135947,2.296036954,0.679045525,0.894204046
CDC34,0.756789277,0.785583603,1.08134638,0.845411125,0.971172222,1.138072087
UBLCP1,0.756751693,0.933375592,0.332933137,0.986153685,0.759745651,0.546336862
KAT8,0.756495477,0.768562294,0.593901925,0.456911686,0.479085627,1.200369758
LSS,0.756271198,0.951740097,0.844815322,0.639699526,0.493300526,0.402463342
C21orf2,0.756212325,1.310433974,1.483842345,1.061782287,1.379185897,0.726194886
RAB2A,0.755420707,0.583866504,0.909786962,0.896395382,0.743238296,0.53017305
AEBP2,0.755240924,1.2147907,1.15090146,0.452479077,0.387964773,0.278812688
MR1,0.755142575,0.714591181,0.733710792,0.744399137,0.711860938,1.539434767
CYFIP2,0.755059868,0.649022415,0.625378445,0.669873594,0.757577215,0.432215992
ARMC8,0.75504182,0.672183109,0.466987457,0.65519467,0.584938321,0.762416997
ARL6IP6,0.754953476,0.721941743,0.97929688,0.696657812,0.89672405,1.535599603
COMMD6,0.754913903,0.729033976,0.669866269,0.950950321,0.848572495,0.730111192
MGAT1,0.75483659,0.983793046,1.037330272,0.74426182,1.154765736,0.749886146
TMEM131,0.754820103,0.454370175,0.450482633,0.395820337,0.449243141,0.516806982
UBE2Q1,0.754742281,0.632319901,0.854980183,0.829986439,0.957074862,0.715082342
TMUB1,0.754566837,0.893183546,1.066560911,0.92890339,1.354229409,0.621141413
JAK1,0.754266253,0.619264681,0.751449749,0.623248373,0.574588083,0.972225729
FKBP1A,0.754206514,0.946665551,0.822551608,0.885256717,1.204972942,0.541605875
TGDS,0.754080102,0.427984786,0.987610661,0.721172171,0.671473472,1.64648186
COG1,0.753914216,0.572146302,1.056651486,0.995987869,1.098203187,1.756615747
GNB5,0.75346528,0.834484961,0.610785424,0.529917743,0.679399637,0.444786032
UBQLN4,0.753322803,0.695686491,0.51893409,0.63832489,0.75881678,0.660761397
CREG1,0.753134122,0.562585656,0.751853219,0.683842752,0.901881588,1.547904767
INTS8,0.752400687,0.429869826,0.802779703,0.566543827,0.737563509,0.666132376
XRN2,0.752216269,0.83192494,0.691358114,0.772552722,0.695908236,0.571531758
ARPC1A,0.752064624,1.039936053,0.729146364,0.723301242,0.729325728,0.982798553
TOMM20,0.751691412,0.540757171,0.709898769,0.783168474,0.850997904,0.875562659
POLE3,0.751550466,0.864402977,0.938795307,0.790456469,1.002231463,1.325808954
ZNF48,0.75153446,1.363672203,0.911431099,0.80063659,0.778597901,0.541605875
PEX6,0.751262165,0.616587237,0.347408884,0.394129082,0.437068271,0.89742834
MYOM2,0.751222081,0.53523036,0.526249332,0.597449825,0.467950657,0.325292103
RRAGC,0.75102688,1.18746776,1.549309369,1.214348434,1.772833754,1.411548304
TNPO3,0.750356709,0.573974513,0.604855469,0.677054846,0.576118359,0.45244113
KAT7,0.750337192,1.152556565,0.336045512,0.822246926,0.870659092,0.78621964
RPS12,0.750327407,0.626260458,0.543362999,1.059503947,0.787857015,0.49045461
MRPL1,0.750099635,0.646604758,0.530294322,0.754131796,0.339710448,0.287789387
SLC39A8,0.749999539,0.626226012,0.817238041,0.673264931,0.886361806,1.627682302
PPP2R4,0.74993426,0.974536775,1.072914078,1.163390721,1.252997226,1.261961203
EIF4H,0.749868531,1.341545175,0.917019438,0.933190376,1.075074132,0.886541962
CLCC1,0.749646547,0.395846583,0.417631059,0.645688592,0.683548287,0.786583186
UBE2G1,0.749231726,0.855795263,0.825328805,0.67074564,0.442279841,0.363227913
LGALS8,0.749154837,0.331448918,0.290850202,0.837659512,1.033874065,1.036478156
AP3M1,0.749002378,0.482082012,0.510449063,0.823085767,0.825519469,0.815329217
STK10,0.74899699,0.671311171,0.583065898,0.603076912,0.461886351,0.186317302
TCTN3,0.748799859,0.58529106,0.670666348,0.778355423,1.113223733,0.936889728
OXNAD1,0.748553198,0.743226786,0.72183732,0.774790436,0.550096343,0.679630186
NCAPH2,0.747213617,1.351714541,1.106722307,0.671856948,0.665642291,0.805655125
SNRNP70,0.747027925,1.025806421,1.176509549,0.957139123,0.879821513,0.511294484
HECTD3,0.747021168,1.034560427,1.203338448,0.98736313,0.871682554,0.96204318
RAD21,0.746583112,0.681275884,0.760531728,0.994870569,1.375477185,1.682821039
WTAP,0.746450307,1.223505212,0.853272836,1.06707084,0.759999274,0.984775574
AIFM2,0.74629852,0.891939025,0.560433938,0.893483522,1.052746527,0.914681625
RNF149,0.746199527,0.858175631,0.674844955,0.664786351,0.749658739,1.191047113
EAF1,0.745155387,0.812530923,0.978750955,0.620488186,0.707966298,1.417429234
PLEKHA2,0.744568371,0.451505312,0.62818851,0.562410958,0.417211588,0.346219932
CALM1,0.744294814,0.650197978,0.848044494,1.293840385,1.081463215,0.857849449
TMEM165,0.7442195,0.789895257,0.839897535,0.69162134,0.732538617,1.148708275
RER1,0.743905335,0.95156205,0.970208625,0.998135815,0.935872285,0.640408891
IRF2,0.743417982,0.605264376,0.668568877,0.666374746,0.53658342,0.588457668
RCN1,0.743116619,0.882150374,1.009998384,0.881574223,1.06305964,0.514554554
CEP250,0.74294822,0.761922413,0.616954974,0.65358089,0.632397147,0.535070482
NRD1,0.742931636,0.715088639,0.639209663,0.581046292,0.646462231,0.496672876
ENPP4,0.742134974,0.798879687,0.584050709,0.766503242,1.158981608,5.464341445
USP19,0.742027635,0.95211238,1.087192984,0.864891501,0.991802682,0.406917565
NAPG,0.742027634,0.370651591,0.668719001,0.61625732,0.486536245,1.38784457
CNIH,0.741814909,0.550408423,0.625417519,1.171409251,1.588010698,1.641011821
NEK6,0.741670618,0.670647978,0.612587151,0.665705289,0.751616785,0.524306682
IKBKE,0.741349987,0.865865079,0.766475826,0.559089896,0.602486471,0.514827238
SMARCA2,0.740682132,0.725001721,0.582015689,0.556975905,0.528732165,0.635155332
AP3B1,0.740362037,0.699807065,0.695724212,0.754142014,0.357538334,0.322531481
RIC8A,0.740225166,0.723972372,1.178279431,0.975816395,1.103308558,0.813164542
MST4,0.739866587,0.662135675,0.809075155,0.895164802,0.64463573,2.676309854
FAM100A,0.739509067,2.939448853,1.614899334,0.891113646,0.765390538,0.548745991
COL4A4,0.73920077,0.381045663,0.652057043,0.578150493,0.4488591,0.418219032
CD164,0.738780608,0.517184001,0.533629238,0.780039556,0.828418897,1.225021062
GPX1,0.73843226,0.712855726,0.503238489,0.810865396,0.912175778,0.521132132
IPO5,0.738302149,0.556989615,0.463990565,0.755207292,0.718794472,0.886398494
STK11IP,0.738212946,0.905977788,0.79237028,0.583715346,0.890160191,0.935301462
CAPN2,0.737977883,0.577730205,0.888293545,0.761767125,0.674097383,1.332602363
EFHA1,0.737798685,0.4702447,0.389412744,0.676492939,0.916458294,1.372769504
KLHL15,0.737267731,0.592186815,0.536954219,0.951020711,0.56093568,0.430765603
SEPT2,0.73713631,0.579649127,0.722276117,0.66658566,0.641459615,0.360775212
WDR43,0.736837501,0.409437279,0.515411744,0.700834245,0.517256677,0.489439357
FHL1,0.736556607,0.604294043,0.480694546,0.79374643,0.621488827,0.584990325
ERI1,0.736469822,0.699162854,0.8067338,0.898376641,0.719712345,1.974342347
AMFR,0.735581171,1.183846006,1.077507364,0.552993486,1.026458432,0.472652383
ZNF143,0.735581171,0.49395751,0.536802964,0.855782478,0.569015,1.779371641
XPO5,0.735468331,0.516041717,0.756963806,0.817924753,0.619842048,0.501862839
NCLN,0.735254796,0.886896958,0.810276953,0.587838115,0.810342656,0.633185551
PI4KA,0.73520232,0.791545781,0.737125584,0.41384721,0.414124754,0.446465488
SPAST,0.735146994,1.167466962,0.838690433,0.636045792,0.417269782,0.563448679
TXNIP,0.735121048,0.755293275,0.805690347,1.004052052,1.331757948,1.518981705
GALT,0.735071614,0.760004534,0.741450962,0.765783618,0.585073567,1.110629547
NXF1,0.73494113,0.830242328,0.66766018,0.64570367,0.51087126,0.429886653
CCNC,0.734792277,0.607424137,0.798663887,0.736480269,0.826198339,1.327412571
ATG12,0.734754768,0.668141386,0.509258352,0.544385058,0.7275978,1.506118866
ARRDC1,0.734680827,0.691188337,0.768033704,0.680561453,0.755116377,1.182493812
TOR1B,0.734532705,0.661591143,0.960921021,0.857512414,1.267659396,1.674230683
MAP3K14,0.734446553,0.879610094,0.739053916,0.619233917,0.445818959,0.28088145
